Kin-Method,AVG-PR,ROC-AUC,Acc,Emission(kW)
RDKitDescriptorsResults/GRK3_Gaussian Process,0.042056,0.500000,0.957944,2.748934e-06
RDKitDescriptorsResults/GRK3_Decision Tree,0.096202,0.598916,0.943925,1.294359e-08
RDKitDescriptorsResults/GRK3_Random Forest,0.042056,0.500000,0.957944,7.699797e-07
RDKitDescriptorsResults/GRK3_AdaBoost,0.042056,0.490244,0.939252,1.154479e-07
RDKitDescriptorsResults/GRK3_Naive Bayes,0.044704,0.527642,0.705607,4.580071e-09
RDKitDescriptorsResults/GRK3_QDA,0.042056,0.492683,0.943925,1.993103e-08
RDKitDescriptorsResults/GRK3_PLS-DA,0.197781,0.597832,0.957944,1.241509e-07
RDKitDescriptorsResults/GRK3_DNN,0.120135,0.568564,0.957944,2.001680e-05
RDKitDescriptorsResults/GRK4_Nearest Neighbors,0.132998,0.538462,0.943925,1.292367e-08
RDKitDescriptorsResults/GRK4_Linear SVM,0.060748,0.495025,0.929907,6.311424e-09
RDKitDescriptorsResults/GRK4_RBF SVM,0.060748,0.500000,0.939252,1.830209e-08
RDKitDescriptorsResults/GRK4_Gaussian Process,0.060748,0.500000,0.939252,1.698915e-06
RDKitDescriptorsResults/GRK4_Decision Tree,0.085590,0.559510,0.915888,1.349340e-08
RDKitDescriptorsResults/GRK4_Random Forest,0.060748,0.500000,0.939252,7.607360e-07
RDKitDescriptorsResults/GRK4_AdaBoost,0.065690,0.521049,0.911215,1.167019e-07
RDKitDescriptorsResults/GRK4_Naive Bayes,0.082679,0.638155,0.387850,3.691343e-09
RDKitDescriptorsResults/GRK4_QDA,0.060748,0.490050,0.920561,2.190567e-08
RDKitDescriptorsResults/GRK4_PLS-DA,0.153573,0.643322,0.939252,1.266474e-07
RDKitDescriptorsResults/GRK4_DNN,0.073689,0.548412,0.939252,2.022735e-05
RDKitDescriptorsResults/GRK7_Nearest Neighbors,0.585513,0.785714,0.985915,1.538669e-08
RDKitDescriptorsResults/GRK7_Linear SVM,0.233065,0.707004,0.967136,6.516019e-09
RDKitDescriptorsResults/GRK7_RBF SVM,0.032864,0.500000,0.967136,1.908905e-08
RDKitDescriptorsResults/GRK7_Gaussian Process,0.032864,0.500000,0.967136,2.415078e-06
RDKitDescriptorsResults/GRK7_Decision Tree,0.161636,0.699723,0.953052,1.073925e-08
RDKitDescriptorsResults/GRK7_Random Forest,0.032864,0.500000,0.967136,7.559134e-07
RDKitDescriptorsResults/GRK7_AdaBoost,0.171026,0.571429,0.971831,1.164566e-07
RDKitDescriptorsResults/GRK7_Naive Bayes,0.042303,0.598821,0.624413,4.506231e-09
RDKitDescriptorsResults/GRK7_QDA,0.032864,0.492718,0.953052,1.792113e-08
RDKitDescriptorsResults/GRK7_PLS-DA,0.613420,0.945215,0.976526,1.309527e-07
RDKitDescriptorsResults/GRK7_DNN,0.570730,0.795423,0.976526,2.074186e-05
RDKitDescriptorsResults/GSK3A_Nearest Neighbors,0.243198,0.608560,0.929907,1.297394e-08
RDKitDescriptorsResults/GSK3A_Linear SVM,0.236760,0.583333,0.929907,7.850520e-09
RDKitDescriptorsResults/GSK3A_RBF SVM,0.084112,0.500000,0.915888,1.901813e-08
RDKitDescriptorsResults/GSK3A_Gaussian Process,0.236760,0.583333,0.929907,2.796750e-06
RDKitDescriptorsResults/GSK3A_Decision Tree,0.124680,0.583050,0.883178,1.180388e-08
RDKitDescriptorsResults/GSK3A_Random Forest,0.084112,0.500000,0.915888,7.749600e-07
RDKitDescriptorsResults/GSK3A_AdaBoost,0.278254,0.681689,0.925234,1.158936e-07
RDKitDescriptorsResults/GSK3A_Naive Bayes,0.088115,0.524376,0.359813,3.658540e-09
RDKitDescriptorsResults/GSK3A_QDA,0.084112,0.494898,0.906542,1.823921e-08
RDKitDescriptorsResults/GSK3A_PLS-DA,0.432453,0.799887,0.925234,1.312235e-07
RDKitDescriptorsResults/GSK3A_DNN,0.520645,0.800737,0.929907,2.079699e-05
RDKitDescriptorsResults/HASPIN_Nearest Neighbors,0.240198,0.707375,0.906542,1.234086e-08
RDKitDescriptorsResults/HASPIN_Linear SVM,0.310964,0.720066,0.929907,6.430344e-09
RDKitDescriptorsResults/HASPIN_RBF SVM,0.133590,0.529412,0.925234,1.717151e-08
RDKitDescriptorsResults/HASPIN_Gaussian Process,0.079439,0.500000,0.920561,2.066923e-06
RDKitDescriptorsResults/HASPIN_Decision Tree,0.226876,0.683040,0.911215,1.215372e-08
RDKitDescriptorsResults/HASPIN_Random Forest,0.079439,0.500000,0.920561,7.474042e-07
RDKitDescriptorsResults/HASPIN_AdaBoost,0.216279,0.680502,0.906542,1.147569e-07
RDKitDescriptorsResults/HASPIN_Naive Bayes,0.099933,0.600179,0.560748,3.722748e-09
RDKitDescriptorsResults/HASPIN_QDA,0.079439,0.494924,0.911215,1.615857e-08
RDKitDescriptorsResults/HASPIN_PLS-DA,0.487852,0.810093,0.939252,1.290464e-07
RDKitDescriptorsResults/HASPIN_DNN,0.493856,0.770678,0.901869,2.062097e-05
RDKitDescriptorsResults/HCK_Nearest Neighbors,0.484646,0.714286,0.943925,1.449845e-08
RDKitDescriptorsResults/HCK_Linear SVM,0.313218,0.698742,0.915888,5.496119e-09
RDKitDescriptorsResults/HCK_RBF SVM,0.141077,0.523810,0.906542,1.742837e-08
RDKitDescriptorsResults/HCK_Gaussian Process,0.244834,0.613866,0.915888,5.831510e-06
RDKitDescriptorsResults/HCK_Decision Tree,0.230060,0.664569,0.892523,1.145699e-08
RDKitDescriptorsResults/HCK_Random Forest,0.141077,0.523810,0.906542,7.675501e-07
RDKitDescriptorsResults/HCK_AdaBoost,0.391538,0.727733,0.929907,1.153728e-07
RDKitDescriptorsResults/HCK_Naive Bayes,0.093229,0.469652,0.387850,3.965738e-09
RDKitDescriptorsResults/HCK_QDA,0.098131,0.484456,0.873832,1.585750e-08
RDKitDescriptorsResults/HCK_PLS-DA,0.454803,0.835924,0.906542,9.307313e-08
RDKitDescriptorsResults/HCK_DNN,0.461713,0.784851,0.925234,2.142392e-05
RDKitDescriptorsResults/HIPK1_Nearest Neighbors,0.133261,0.538462,0.943662,1.493448e-08
RDKitDescriptorsResults/HIPK1_Linear SVM,0.205489,0.576923,0.948357,5.104640e-09
RDKitDescriptorsResults/HIPK1_RBF SVM,0.133261,0.538462,0.943662,2.088938e-08
RDKitDescriptorsResults/HIPK1_Gaussian Process,0.061033,0.500000,0.938967,1.460767e-06
RDKitDescriptorsResults/HIPK1_Decision Tree,0.162333,0.607885,0.938967,1.253198e-08
RDKitDescriptorsResults/HIPK1_Random Forest,0.061033,0.500000,0.938967,7.747572e-07
RDKitDescriptorsResults/HIPK1_AdaBoost,0.162333,0.607885,0.938967,1.198756e-07
RDKitDescriptorsResults/HIPK1_Naive Bayes,0.091785,0.662115,0.568075,3.739269e-09
RDKitDescriptorsResults/HIPK1_QDA,0.061033,0.492500,0.924883,1.869254e-08
RDKitDescriptorsResults/HIPK1_PLS-DA,0.471282,0.759231,0.938967,1.359528e-07
RDKitDescriptorsResults/HIPK1_DNN,0.399343,0.825000,0.938967,2.121545e-05
RDKitDescriptorsResults/HIPK2_Nearest Neighbors,0.096462,0.533214,0.934579,1.327923e-08
RDKitDescriptorsResults/HIPK2_Linear SVM,0.132176,0.535714,0.939252,6.222109e-09
RDKitDescriptorsResults/HIPK2_RBF SVM,0.065421,0.500000,0.934579,1.695444e-08
RDKitDescriptorsResults/HIPK2_Gaussian Process,0.065421,0.500000,0.934579,2.655956e-06
RDKitDescriptorsResults/HIPK2_Decision Tree,0.065421,0.490000,0.915888,1.080304e-08
RDKitDescriptorsResults/HIPK2_Random Forest,0.065421,0.500000,0.934579,7.689927e-07
RDKitDescriptorsResults/HIPK2_AdaBoost,0.091789,0.556429,0.915888,1.148451e-07
RDKitDescriptorsResults/HIPK2_Naive Bayes,0.067870,0.518929,0.411215,4.271002e-09
RDKitDescriptorsResults/HIPK2_QDA,0.065421,0.490000,0.915888,2.047983e-08
RDKitDescriptorsResults/HIPK2_PLS-DA,0.316139,0.681786,0.939252,1.279930e-07
RDKitDescriptorsResults/HIPK2_DNN,0.279200,0.647143,0.939252,2.046643e-05
RDKitDescriptorsResults/HIPK3_Nearest Neighbors,0.099505,0.543595,0.901869,1.241320e-08
RDKitDescriptorsResults/HIPK3_Linear SVM,0.096237,0.541057,0.897196,6.885088e-09
RDKitDescriptorsResults/HIPK3_RBF SVM,0.079439,0.500000,0.920561,1.822745e-08
RDKitDescriptorsResults/HIPK3_Gaussian Process,0.079439,0.500000,0.920561,1.566920e-06
RDKitDescriptorsResults/HIPK3_Decision Tree,0.113549,0.567931,0.897196,1.116009e-08
RDKitDescriptorsResults/HIPK3_Random Forest,0.079439,0.500000,0.920561,7.802915e-07
RDKitDescriptorsResults/HIPK3_AdaBoost,0.091484,0.535981,0.887850,1.176592e-07
RDKitDescriptorsResults/HIPK3_Naive Bayes,0.074135,0.459092,0.350467,5.784069e-09
RDKitDescriptorsResults/HIPK3_QDA,0.079439,0.492386,0.906542,1.808890e-08
RDKitDescriptorsResults/HIPK3_PLS-DA,0.269446,0.688265,0.906542,1.322622e-07
RDKitDescriptorsResults/HIPK3_DNN,0.243850,0.666766,0.915888,2.078571e-05
RDKitDescriptorsResults/HIPK4_Nearest Neighbors,0.176532,0.600907,0.915888,1.291149e-08
RDKitDescriptorsResults/HIPK4_Linear SVM,0.192405,0.603458,0.920561,5.420327e-09
RDKitDescriptorsResults/HIPK4_RBF SVM,0.084112,0.500000,0.915888,1.890298e-08
RDKitDescriptorsResults/HIPK4_Gaussian Process,0.170093,0.578231,0.920561,3.233244e-06
RDKitDescriptorsResults/HIPK4_Decision Tree,0.115548,0.562925,0.892523,1.069944e-08
RDKitDescriptorsResults/HIPK4_Random Forest,0.134995,0.527778,0.920561,7.520159e-07
RDKitDescriptorsResults/HIPK4_AdaBoost,0.199637,0.626134,0.915888,1.226929e-07
RDKitDescriptorsResults/HIPK4_Naive Bayes,0.109091,0.625000,0.313084,5.444298e-09
RDKitDescriptorsResults/HIPK4_QDA,0.084112,0.489796,0.897196,1.844622e-08
RDKitDescriptorsResults/HIPK4_PLS-DA,0.375354,0.789399,0.915888,1.260053e-07
RDKitDescriptorsResults/HIPK4_DNN,0.403028,0.812642,0.920561,2.006119e-05
RDKitDescriptorsResults/HPK1_Nearest Neighbors,0.099128,0.554040,0.915493,1.437485e-08
RDKitDescriptorsResults/HPK1_Linear SVM,0.099061,0.530808,0.929577,5.819534e-09
RDKitDescriptorsResults/HPK1_RBF SVM,0.070423,0.497475,0.924883,1.664746e-08
RDKitDescriptorsResults/HPK1_Gaussian Process,0.070423,0.500000,0.929577,5.009536e-06
RDKitDescriptorsResults/HPK1_Decision Tree,0.070423,0.492424,0.915493,1.016917e-08
RDKitDescriptorsResults/HPK1_Random Forest,0.070423,0.500000,0.929577,7.357327e-07
RDKitDescriptorsResults/HPK1_AdaBoost,0.081546,0.538889,0.887324,1.180767e-07
RDKitDescriptorsResults/HPK1_Naive Bayes,0.064944,0.451010,0.380282,4.400179e-09
RDKitDescriptorsResults/HPK1_QDA,0.076839,0.520707,0.910798,2.337300e-08
RDKitDescriptorsResults/HPK1_PLS-DA,0.231785,0.799327,0.929577,8.562693e-08
RDKitDescriptorsResults/HPK1_DNN,0.322595,0.879461,0.929577,1.977066e-05
RDKitDescriptorsResults/ICK_Nearest Neighbors,0.037383,0.500000,0.962617,1.477430e-08
RDKitDescriptorsResults/ICK_Linear SVM,0.037383,0.500000,0.962617,5.323477e-09
RDKitDescriptorsResults/ICK_RBF SVM,0.037383,0.500000,0.962617,1.675379e-08
RDKitDescriptorsResults/ICK_Gaussian Process,0.037383,0.500000,0.962617,2.617774e-06
RDKitDescriptorsResults/ICK_Decision Tree,0.037383,0.495146,0.953271,1.260568e-08
RDKitDescriptorsResults/ICK_Random Forest,0.037383,0.500000,0.962617,7.305823e-07
RDKitDescriptorsResults/ICK_AdaBoost,0.037383,0.497573,0.957944,1.132793e-07
RDKitDescriptorsResults/ICK_Naive Bayes,0.033912,0.312500,0.485981,4.452640e-09
RDKitDescriptorsResults/ICK_QDA,0.037383,0.495146,0.953271,1.848656e-08
RDKitDescriptorsResults/ICK_PLS-DA,0.042602,0.389563,0.962617,1.249008e-07
RDKitDescriptorsResults/ICK_DNN,0.029990,0.338592,0.962617,1.951787e-05
RDKitDescriptorsResults/IKK-alpha_Nearest Neighbors,0.046729,0.495098,0.943925,1.378175e-08
RDKitDescriptorsResults/IKK-alpha_Linear SVM,0.142056,0.550000,0.957944,5.521122e-09
RDKitDescriptorsResults/IKK-alpha_RBF SVM,0.046729,0.500000,0.953271,1.661969e-08
RDKitDescriptorsResults/IKK-alpha_Gaussian Process,0.046729,0.500000,0.953271,1.514662e-06
RDKitDescriptorsResults/IKK-alpha_Decision Tree,0.067056,0.542647,0.943925,1.150557e-08
RDKitDescriptorsResults/IKK-alpha_Random Forest,0.046729,0.500000,0.953271,7.472843e-07
RDKitDescriptorsResults/IKK-alpha_AdaBoost,0.046729,0.490196,0.934579,1.157884e-07
RDKitDescriptorsResults/IKK-alpha_Naive Bayes,0.044532,0.472059,0.537383,6.336482e-09
RDKitDescriptorsResults/IKK-alpha_QDA,0.046729,0.497549,0.948598,1.784595e-08
RDKitDescriptorsResults/IKK-alpha_PLS-DA,0.248965,0.838725,0.953271,1.228790e-07
RDKitDescriptorsResults/IKK-alpha_DNN,0.123083,0.733333,0.953271,2.001363e-05
RDKitDescriptorsResults/IKK-beta_Nearest Neighbors,0.148670,0.555556,0.962441,1.283425e-08
RDKitDescriptorsResults/IKK-beta_Linear SVM,0.042254,0.500000,0.957746,6.424755e-09
RDKitDescriptorsResults/IKK-beta_RBF SVM,0.042254,0.500000,0.957746,1.673650e-08
RDKitDescriptorsResults/IKK-beta_Gaussian Process,0.042254,0.500000,0.957746,2.034282e-06
RDKitDescriptorsResults/IKK-beta_Decision Tree,0.053432,0.540850,0.934272,1.020535e-08
RDKitDescriptorsResults/IKK-beta_Random Forest,0.042254,0.500000,0.957746,7.311085e-07
RDKitDescriptorsResults/IKK-beta_AdaBoost,0.059781,0.545752,0.943662,1.160570e-07
RDKitDescriptorsResults/IKK-beta_Naive Bayes,0.059539,0.632353,0.600939,3.427905e-09
RDKitDescriptorsResults/IKK-beta_QDA,0.042254,0.500000,0.957746,1.742357e-08
RDKitDescriptorsResults/IKK-beta_PLS-DA,0.073461,0.662309,0.957746,1.239983e-07
RDKitDescriptorsResults/IKK-beta_DNN,0.224330,0.690632,0.957746,2.187943e-05
RDKitDescriptorsResults/IKK-epsilon_Nearest Neighbors,0.170895,0.571429,0.971963,1.367008e-08
RDKitDescriptorsResults/IKK-epsilon_Linear SVM,0.032710,0.500000,0.967290,5.325173e-09
RDKitDescriptorsResults/IKK-epsilon_RBF SVM,0.032710,0.500000,0.967290,1.702572e-08
RDKitDescriptorsResults/IKK-epsilon_Gaussian Process,0.032710,0.500000,0.967290,1.945593e-06
RDKitDescriptorsResults/IKK-epsilon_Decision Tree,0.032710,0.478261,0.925234,1.198963e-08
RDKitDescriptorsResults/IKK-epsilon_Random Forest,0.032710,0.500000,0.967290,7.239193e-07
RDKitDescriptorsResults/IKK-epsilon_AdaBoost,0.202365,0.704624,0.962617,1.123599e-07
RDKitDescriptorsResults/IKK-epsilon_Naive Bayes,0.051659,0.627329,0.813084,4.168592e-09
RDKitDescriptorsResults/IKK-epsilon_QDA,0.032710,0.500000,0.967290,3.219205e-08
RDKitDescriptorsResults/IKK-epsilon_PLS-DA,0.055714,0.649413,0.967290,1.299537e-07
RDKitDescriptorsResults/IKK-epsilon_DNN,0.285293,0.691511,0.967290,1.996346e-05
RDKitDescriptorsResults/IRAK1_Nearest Neighbors,0.369961,0.714569,0.939252,1.268808e-08
RDKitDescriptorsResults/IRAK1_Linear SVM,0.084112,0.497449,0.911215,6.322039e-09
RDKitDescriptorsResults/IRAK1_RBF SVM,0.084112,0.500000,0.915888,1.755742e-08
RDKitDescriptorsResults/IRAK1_Gaussian Process,0.084112,0.500000,0.915888,1.845444e-06
RDKitDescriptorsResults/IRAK1_Decision Tree,0.088699,0.515023,0.897196,9.634406e-09
RDKitDescriptorsResults/IRAK1_Random Forest,0.084112,0.500000,0.915888,7.265046e-07
RDKitDescriptorsResults/IRAK1_AdaBoost,0.153340,0.613379,0.892523,1.095698e-07
RDKitDescriptorsResults/IRAK1_Naive Bayes,0.144000,0.727041,0.500000,4.170718e-09
RDKitDescriptorsResults/IRAK1_QDA,0.084112,0.500000,0.915888,1.856140e-08
RDKitDescriptorsResults/IRAK1_PLS-DA,0.167292,0.703515,0.915888,1.250739e-07
RDKitDescriptorsResults/IRAK1_DNN,0.581581,0.861961,0.925234,2.012341e-05
RDKitDescriptorsResults/IRAK3_Nearest Neighbors,0.134977,0.541667,0.948357,1.209512e-08
RDKitDescriptorsResults/IRAK3_Linear SVM,0.056338,0.500000,0.943662,6.174998e-09
RDKitDescriptorsResults/IRAK3_RBF SVM,0.056338,0.497512,0.938967,1.888636e-08
RDKitDescriptorsResults/IRAK3_Gaussian Process,0.134977,0.541667,0.948357,5.797896e-06
RDKitDescriptorsResults/IRAK3_Decision Tree,0.056338,0.495025,0.934272,1.024673e-08
RDKitDescriptorsResults/IRAK3_Random Forest,0.056338,0.500000,0.943662,7.229191e-07
RDKitDescriptorsResults/IRAK3_AdaBoost,0.117254,0.607587,0.924883,1.139009e-07
RDKitDescriptorsResults/IRAK3_Naive Bayes,0.085147,0.667910,0.521127,4.750275e-09
RDKitDescriptorsResults/IRAK3_QDA,0.056338,0.495025,0.934272,2.194196e-08
RDKitDescriptorsResults/IRAK3_PLS-DA,0.259422,0.798093,0.943662,8.687285e-08
RDKitDescriptorsResults/IRAK3_DNN,0.428923,0.762023,0.948357,1.966457e-05
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Nearest Neighbors,0.037383,0.500000,0.962617,1.276651e-08
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Linear SVM,0.095210,0.560073,0.962617,5.538649e-09
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_RBF SVM,0.037383,0.500000,0.962617,1.704944e-08
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Gaussian Process,0.037383,0.500000,0.962617,2.872528e-06
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Decision Tree,0.037383,0.483010,0.929907,1.027990e-08
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Random Forest,0.037383,0.500000,0.962617,7.377852e-07
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_AdaBoost,0.037383,0.495146,0.953271,1.124096e-07
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_Naive Bayes,0.036149,0.481189,0.579439,4.745735e-09
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_QDA,0.037383,0.485437,0.934579,1.757292e-08
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_PLS-DA,0.061443,0.594053,0.962617,1.209578e-07
RDKitDescriptorsResults/JAK1(JH1domain-catalytic)_DNN,0.091675,0.575243,0.962617,1.987490e-05
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Nearest Neighbors,0.194081,0.566667,0.939252,1.656328e-08
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Linear SVM,0.184735,0.623283,0.929907,6.652414e-09
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_RBF SVM,0.070093,0.500000,0.929907,1.734942e-08
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Gaussian Process,0.070093,0.500000,0.929907,2.732845e-06
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Decision Tree,0.078754,0.523283,0.915888,1.344344e-08
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Random Forest,0.070093,0.500000,0.929907,7.546471e-07
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_AdaBoost,0.094081,0.551591,0.911215,1.129051e-07
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_Naive Bayes,0.079387,0.559464,0.467290,4.618106e-09
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_QDA,0.070093,0.497487,0.925234,1.764609e-08
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_PLS-DA,0.320303,0.781575,0.925234,1.285620e-07
RDKitDescriptorsResults/JAK1(JH2domain-pseudokinase)_DNN,0.326544,0.810050,0.929907,2.025898e-05
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Nearest Neighbors,0.328842,0.678400,0.869159,1.402539e-08
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Linear SVM,0.334459,0.658139,0.878505,7.384651e-09
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_RBF SVM,0.149533,0.500000,0.850467,1.979598e-08
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Gaussian Process,0.149533,0.500000,0.850467,1.822005e-06
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Decision Tree,0.206970,0.601305,0.803738,1.010384e-08
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Random Forest,0.229264,0.546875,0.864486,7.616458e-07
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_AdaBoost,0.314181,0.710680,0.836449,1.156981e-07
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_Naive Bayes,0.161966,0.544643,0.313084,4.169139e-09
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_QDA,0.149533,0.475275,0.808411,1.882335e-08
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_PLS-DA,0.524748,0.786058,0.883178,1.266479e-07
RDKitDescriptorsResults/JAK2(JH1domain-catalytic)_DNN,0.563452,0.774897,0.864486,2.036625e-05
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Nearest Neighbors,0.478575,0.752063,0.929907,1.431668e-08
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Linear SVM,0.323997,0.669418,0.906542,5.863452e-09
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_RBF SVM,0.152150,0.520000,0.887850,1.682922e-08
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Gaussian Process,0.116822,0.500000,0.883178,1.208039e-06
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Decision Tree,0.276362,0.646772,0.897196,1.199461e-08
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Random Forest,0.116822,0.500000,0.883178,7.498410e-07
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_AdaBoost,0.322566,0.713545,0.892523,1.160139e-07
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_Naive Bayes,0.121574,0.522011,0.247664,4.448935e-09
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_QDA,0.116822,0.500000,0.883178,1.911228e-08
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_PLS-DA,0.592622,0.890370,0.906542,1.283885e-07
RDKitDescriptorsResults/JAK3(JH1domain-catalytic)_DNN,0.612790,0.870476,0.911215,2.100066e-05
RDKitDescriptorsResults/JNK1_Nearest Neighbors,0.075033,0.525714,0.920561,1.652196e-08
RDKitDescriptorsResults/JNK1_Linear SVM,0.065421,0.490000,0.915888,6.987827e-09
RDKitDescriptorsResults/JNK1_RBF SVM,0.132176,0.535714,0.939252,1.679481e-08
RDKitDescriptorsResults/JNK1_Gaussian Process,0.065421,0.500000,0.934579,1.955027e-06
RDKitDescriptorsResults/JNK1_Decision Tree,0.097320,0.579643,0.897196,1.176097e-08
RDKitDescriptorsResults/JNK1_Random Forest,0.065421,0.500000,0.934579,8.123282e-07
RDKitDescriptorsResults/JNK1_AdaBoost,0.070952,0.520714,0.911215,1.172484e-07
RDKitDescriptorsResults/JNK1_Naive Bayes,0.085447,0.617857,0.471963,6.482613e-09
RDKitDescriptorsResults/JNK1_QDA,0.065421,0.495000,0.925234,1.786099e-08
RDKitDescriptorsResults/JNK1_PLS-DA,0.142192,0.721429,0.934579,1.295415e-07
RDKitDescriptorsResults/JNK1_DNN,0.177526,0.679643,0.934579,2.037005e-05
RDKitDescriptorsResults/JNK2_Nearest Neighbors,0.313970,0.676518,0.929907,2.725427e-08
RDKitDescriptorsResults/JNK2_Linear SVM,0.097270,0.518623,0.901869,6.904952e-09
RDKitDescriptorsResults/JNK2_RBF SVM,0.136744,0.526316,0.915888,1.809658e-08
RDKitDescriptorsResults/JNK2_Gaussian Process,0.088785,0.500000,0.911215,2.521857e-06
RDKitDescriptorsResults/JNK2_Decision Tree,0.254455,0.668826,0.915888,9.862210e-09
RDKitDescriptorsResults/JNK2_Random Forest,0.088785,0.500000,0.911215,7.579367e-07
RDKitDescriptorsResults/JNK2_AdaBoost,0.163661,0.592443,0.906542,1.136285e-07
RDKitDescriptorsResults/JNK2_Naive Bayes,0.098117,0.550472,0.397196,3.593777e-09
RDKitDescriptorsResults/JNK2_QDA,0.088785,0.497436,0.906542,2.188271e-08
RDKitDescriptorsResults/JNK2_PLS-DA,0.260108,0.770310,0.911215,1.276424e-07
RDKitDescriptorsResults/JNK2_DNN,0.478139,0.839946,0.911215,2.072767e-05
RDKitDescriptorsResults/JNK3_Nearest Neighbors,0.155541,0.563657,0.901869,1.626939e-08
RDKitDescriptorsResults/JNK3_Linear SVM,0.101394,0.510856,0.883178,5.663510e-09
RDKitDescriptorsResults/JNK3_RBF SVM,0.098131,0.500000,0.901869,2.089470e-08
RDKitDescriptorsResults/JNK3_Gaussian Process,0.098131,0.500000,0.901869,2.767529e-06
RDKitDescriptorsResults/JNK3_Decision Tree,0.155630,0.579694,0.892523,1.267179e-08
RDKitDescriptorsResults/JNK3_Random Forest,0.098131,0.500000,0.901869,7.522755e-07
RDKitDescriptorsResults/JNK3_AdaBoost,0.164095,0.582285,0.897196,1.140669e-07
RDKitDescriptorsResults/JNK3_Naive Bayes,0.134824,0.646681,0.439252,5.100045e-09
RDKitDescriptorsResults/JNK3_QDA,0.098131,0.497409,0.897196,3.023143e-08
